Date,Open,High,Low,Close,Volume,Returns,Volatility_7d,Volatility_30d,SMA_7,SMA_30,SMA_90,Daily_Range,Daily_Range_Pct,Year,Month,Day_of_Week,Quarter
2021-07-27,39496.69,40906.09,38809.89,40030.01,66747.14,0.013412551889573862,0.020034816842937456,0.03149190379426913,36055.15714285714,33832.582,39079.847555555556,2096.199999999997,5.2365712624103695,2021,7,1,3
2021-07-28,40030.01,40633.62,39281.83,40030.52,31540.85,1.2740360324847731e-05,0.021177352809826383,0.030788802170853686,37159.59285714286,33970.219,38882.875888888884,1351.7900000000009,3.3768984265005826,2021,7,2,3
2021-07-29,40030.52,42301.76,38346.18,42231.83,42436.67,0.05353203895220131,0.022698647096230293,0.03163808484798608,38387.294285714284,34209.40033333333,38709.416666666664,3955.5800000000017,9.366347610321412,2021,7,3,3
2021-07-30,42231.83,42373.59,41065.61,41474.72,25355.65,-0.018090117130750438,0.029641994837397198,0.030548081031593104,39414.74571428571,34473.787333333334,38541.09677777778,1307.979999999996,3.153680121288332,2021,7,4,3
2021-07-31,41474.72,42584.65,39471.54,39870.76,33625.25,-0.03944086183593852,0.03869594841342554,0.03170519172641527,40057.72142857143,34675.99466666667,38348.60444444444,3113.1100000000006,7.808002656583422,2021,7,5,3
2021-08-01,39870.76,40446.6,38698.01,39158.53,33109.34,-0.018024944509591304,0.037132304408814064,0.031750816809124276,40327.58,34825.18433333333,38192.09844444445,1748.5899999999965,4.465412772134185,2021,8,6,3
2021-08-02,39158.53,39779.45,37679.22,38189.3,38225.1,-0.025062906989501886,0.030874981304047224,0.03208137436867936,40140.81,34921.895333333334,37977.458666666666,2100.229999999996,5.499524735986247,2021,8,0,3
2021-08-03,38189.3,39961.11,37526.24,39738.56,34035.77,0.039766629272361124,0.03482173092325939,0.031414687395903536,40099.17428571429,35123.087666666666,37791.86555555555,2434.8700000000026,6.127222526432771,2021,8,1,3
2021-08-04,39738.56,41409.14,37330.04,40888.18,59748.14,0.028519022789706236,0.03658798003397367,0.03164418554785334,40221.69714285714,35344.771666666675,37608.686111111114,4079.0999999999985,9.976232740121958,2021,8,2,3
2021-08-05,40888.18,43363.62,39895.05,42852.18,48254.57,0.046915495169647076,0.03512190032393829,0.03234594300821749,40310.31857142857,35643.818,37429.897777777776,3468.5699999999997,8.094267316155209,2021,8,3,3
2021-08-06,42852.18,44731.51,42473.57,44617.96,50446.88,0.04037994965533525,0.0364521931711635,0.03205137528527322,40759.352857142854,36035.283,37277.93977777778,2257.9400000000023,5.060607880772681,2021,8,4,3
2021-08-07,44617.96,45310.33,43300.59,43827.75,39433.62,-0.017869290140097156,0.032196231561360866,0.032267431900942216,41324.63714285714,36369.401333333335,37144.13688888889,2009.7400000000052,4.585542264889266,2021,8,5,3
2021-08-08,43827.75,46476.01,42818.07,46292.61,49016.22,0.054715158711070605,0.0320572413410528,0.03315841288037943,42343.79142857143,36795.31733333333,37027.97122222222,3657.9400000000023,7.90177957129659,2021,8,6,3
2021-08-09,46292.61,46707.56,44663.2,45601.03,35319.34,-0.01505203313731881,0.02964061103879632,0.03341880904714249,43402.61,37173.708333333336,36984.604,2044.3600000000006,4.483144350028937,2021,8,0,3
2021-08-10,45601.03,46763.89,45360.51,45556.69,30818.26,-0.0009728194934419998,0.03032730453838966,0.032442455840580406,44233.77142857143,37589.314333333336,36938.56055555555,1403.3799999999974,3.0805135316020484,2021,8,1,3
2021-08-11,45556.69,46214.21,43786.4,44425.52,35460.2,-0.025143405397896914,0.03420736049026413,0.03287539438283382,44739.10571428571,37978.916,36877.866777777774,2427.8099999999977,5.464899454187588,2021,8,2,3
2021-08-12,44425.52,47890.79,44260.38,47832.93,34442.64,0.07390023534706591,0.03986916289241416,0.03482739543475099,45450.64142857143,38479.33033333333,36889.61833333333,3630.4100000000035,7.589771314448024,2021,8,3,3
2021-08-13,47832.93,48136.25,46049.28,47102.03,23828.49,-0.015398214558978319,0.039689972159575745,0.0343332182966862,45805.508571428574,38987.149333333335,36896.410777777775,2086.970000000001,4.430743218498229,2021,8,4,3
2021-08-14,47102.03,47390.93,45595.22,47015.94,18032.86,-0.0018294067330603767,0.0384073535786649,0.03405350198040233,46260.96428571428,39507.621999999996,36934.89744444445,1795.7099999999991,3.819364241148851,2021,8,5,3
2021-08-15,47015.94,48064.42,45681.1,45927.4,28459.99,-0.02342480429437168,0.03440241504806636,0.03468335438572747,46208.791428571436,39986.98066666666,36968.69055555556,2383.3199999999997,5.18932053632472,2021,8,6,3
2021-08-16,45927.4,47100.97,44438.79,44684.43,37125.87,-0.027436770060234553,0.035537378132844015,0.035438453797157765,46077.84857142857,40416.25166666667,37056.60788888889,2662.1800000000003,5.957735166365556,2021,8,0,3
2021-08-17,44684.43,46024.97,44240.9,44714.54,30513.78,0.0006736095760060611,0.035557707369476145,0.03461250314005273,45957.54142857143,40878.48466666667,37102.35388888889,1784.0699999999997,3.989910217124004,2021,8,1,3
2021-08-18,44714.54,47044.06,43982.21,46761.49,33300.5,0.04476127256831133,0.0379298829058252,0.03391942682283343,46291.25142857143,41444.015999999996,37206.92166666667,3061.8499999999985,6.547802475926234,2021,8,2,3
2021-08-19,46761.49,49377.5,46652.0,49336.45,36326.2,0.05360315783824261,0.03235851344723699,0.03277538963820064,46506.03999999999,42017.24833333333,37338.532222222224,2725.5,5.524313159945639,2021,8,3,3
2021-08-20,49336.45,49809.82,48330.03,48867.87,22928.52,-0.009543033465458796,0.03183219712371897,0.03302376044793003,46758.30285714286,42569.52833333333,37495.76588888889,1479.7900000000009,3.0281450777371735,2021,8,4,3
2021-08-21,48867.87,49512.19,48119.98,49289.71,16835.81,0.00859521184289664,0.03168890317002463,0.03264287995865757,47083.12714285714,43091.25466666667,37611.89866666667,1392.2099999999991,2.82454492022777,2021,8,5,3
2021-08-22,49289.71,50513.83,49048.25,49521.06,30374.33,0.0046826964863565,0.028885360424334223,0.032652913551815176,47596.50714285714,43599.204666666665,37735.60644444444,1465.5800000000017,2.959508540406853,2021,8,6,3
2021-08-23,49521.06,49859.97,47580.66,47690.54,28718.08,-0.03766497826541116,0.031297687776914815,0.03367932925716106,48025.951428571425,44009.89166666667,37828.88933333333,2279.3099999999977,4.779375532338275,2021,8,0,3
2021-08-24,47690.54,49257.74,47135.07,48996.44,25061.09,0.027014587035475348,0.03166881431092901,0.03288979394678169,48637.65142857143,44400.789,37945.08488888889,2122.6699999999983,4.332294346283113,2021,8,1,3
2021-08-25,48996.44,49358.2,46456.68,46852.22,34276.36,-0.0447492495761108,0.03466643526250103,0.03297159598485824,48650.61285714286,44645.973333333335,38069.21044444445,2901.519999999997,6.19291892678724,2021,8,2,3
2021-08-26,46852.22,49166.31,46376.81,49088.1,27872.76,0.04661825006654369,0.03293283996541864,0.03378696317914256,48615.13428571429,44947.90966666667,38230.060666666664,2789.5,5.6826399881030225,2021,8,3,3
2021-08-27,49088.1,49306.47,48386.9,48918.9,12815.36,-0.0034528180252327684,0.03274081735669273,0.033816878891088344,48622.42428571429,45244.189,38377.353,919.5699999999997,1.8797847048891116,2021,8,4,3
2021-08-28,48918.9,49653.49,47841.49,48794.26,18983.79,-0.0025511418850806375,0.032531965007852694,0.03266843295440537,48551.64571428572,45462.93666666666,38505.16888888889,1812.0,3.7135515529900442,2021,8,5,3
2021-08-29,48794.26,48878.11,46872.47,46993.31,29046.26,-0.03760743183699322,0.03503522252533939,0.03332798071834009,48190.53857142857,45646.88966666666,38619.72222222222,2005.6399999999994,4.267926647431303,2021,8,6,3
2021-08-30,46993.31,48252.74,46713.72,47159.26,29947.56,0.0035251331291113984,0.032487925221687634,0.0322967702069081,48114.64142857143,45889.83966666667,38726.191999999995,1539.0199999999968,3.263452395139357,2021,8,0,3
2021-08-31,47159.26,49062.05,46544.74,48840.01,31823.8,0.035019469710409534,0.03377828387700255,0.03241079827786983,48092.294285714284,46212.55566666667,38832.973666666665,2517.310000000005,5.154196323874636,2021,8,1,3
2021-09-01,48840.01,50374.89,48632.7,49280.77,32516.15,0.008984090110507497,0.027570151674738586,0.03182700528281304,48439.229999999996,46582.27133333333,38970.96555555555,1742.1900000000023,3.5352329113364145,2021,9,2,3
2021-09-02,49280.77,51056.15,48362.56,50019.51,38496.86,0.01487918521672855,0.022072496080804895,0.031303960241183475,48572.28857142857,46924.96966666667,39131.866777777774,2693.590000000004,5.3850787422747715,2021,9,3,3
2021-09-03,50019.51,50549.35,49501.12,49935.29,16795.12,-0.0016851620918747594,0.02200056394282279,0.031095298214089333,48717.48714285714,47226.54,39288.94144444444,1048.229999999996,2.099176754555738,2021,9,4,3
2021-09-04,49935.29,51890.18,49499.28,51784.16,21382.07,0.036356343767840874,0.02508176127496487,0.03068096241251778,49144.61571428572,47524.272666666664,39491.17811111111,2390.9000000000015,4.617048919978622,2021,9,5,3
2021-09-05,51784.16,52766.16,51035.68,52693.32,25623.3,0.01740438129908889,0.014697384443914158,0.030082124768473592,49958.90285714285,47793.45133333334,39705.44411111111,1730.4800000000032,3.284059535440172,2021,9,6,3
2021-09-06,52693.32,52919.24,43904.42,46856.31,83874.09,-0.11740300751435855,0.053124909414275015,0.037361633918160025,49915.624285714286,47894.403333333335,39810.607777777775,9014.82,19.239287088547947,2021,9,0,3
2021-09-07,46856.31,47362.35,44475.76,46073.45,45638.83,-0.016848822593636268,0.05084488973194105,0.03616011630317844,49520.40142857143,47887.098,39914.97077777778,2886.5899999999965,6.2651917753065955,2021,9,1,3
2021-09-08,46073.45,47335.29,45572.3,46392.85,32273.7,0.006908490343811609,0.0507330160802345,0.0360703823065675,49107.84142857143,47913.492,40015.55822222222,1762.989999999998,3.8001329946317117,2021,9,2,3
2021-09-09,46392.85,47026.67,44198.27,44853.1,35701.24,-0.03375264712810769,0.05030561860936518,0.036611285196220054,48369.782857142854,47890.039,40119.01733333334,2828.4000000000015,6.305918654451981,2021,9,3,3
2021-09-10,44853.1,45987.63,44741.98,45166.12,14599.26,0.006954542854679128,0.050806675233882936,0.036334812141798165,47688.47285714286,47914.725666666665,40187.336777777775,1245.6499999999942,2.7579300590796687,2021,9,4,3
2021-09-11,45166.12,46403.5,44765.82,46049.72,16366.41,0.01937443407801506,0.048327445448485155,0.03381565613350791,46869.26714285714,47855.28533333333,40248.70444444445,1637.6800000000003,3.5563299841996874,2021,9,5,3
2021-09-12,46049.72,46821.84,43511.3,44958.56,42623.67,-0.023980505732619756,0.04592204609713116,0.03397525786183452,45764.30142857144,47783.836333333325,40302.00111111111,3310.5399999999936,7.363536554551556,2021,9,6,3
2021-09-13,44958.56,47263.56,44776.37,47129.01,26751.25,0.04714755838341863,0.027951540680276013,0.035118953970527174,45803.25857142858,47787.60533333333,40399.59666666667,2487.189999999995,5.27740769432669,2021,9,0,3
2021-09-14,47129.01,48457.3,46725.15,48148.45,26904.97,0.021400211670235682,0.02765683210675288,0.03503790082972104,46099.68714285714,47861.64033333334,40511.44277777778,1732.1500000000015,3.5975197540107766,2021,9,1,3
2021-09-15,48148.45,48498.51,47050.55,47764.47,25702.33,-0.008006888986794082,0.028171302097413205,0.034660698127011065,46295.63285714285,47964.308333333334,40644.04477777777,1447.9599999999991,3.0314583203791416,2021,9,2,3
2021-09-16,47764.47,48172.36,46770.31,47297.98,18941.92,-0.009814469214746152,0.023936283326438258,0.034729678316425566,46644.90142857143,48050.422999999995,40774.962555555554,1402.050000000003,2.964291498283865,2021,9,3,3
2021-09-17,47297.98,48808.0,47066.47,48312.46,15782.18,0.02122190994934267,0.02447530768498338,0.033985209403344166,47094.37857142858,48102.121999999996,40916.187,1741.5299999999988,3.6047222600546505,2021,9,4,3
2021-09-18,48312.46,48376.3,46864.5,47251.76,14044.93,-0.02219959648093335,0.02666050228787481,0.0327412643299349,47266.09857142857,48032.632333333335,41089.51077777778,1511.800000000003,3.1994575440152975,2021,9,5,3
2021-09-19,47251.76,47340.49,42552.63,42925.46,64374.41,-0.09602477883141208,0.04600601475359816,0.03700847696612781,46975.65571428571,47834.552,41204.93166666667,4787.860000000001,11.153893283846,2021,9,6,3
2021-09-20,42925.46,43625.93,39767.17,40709.59,70924.75,-0.05300143186327014,0.0418899461863366,0.03796349215002743,46058.595714285715,47548.548,41283.05333333333,3858.760000000002,9.478749356109955,2021,9,0,3
2021-09-21,40709.59,44012.22,40589.07,43576.15,42391.1,0.06804629110864083,0.05218807364220438,0.04029118442036917,45405.409999999996,47350.384333333335,41382.23455555555,3423.1500000000015,7.855558602584215,2021,9,1,3
2021-09-22,43576.15,44994.17,43108.42,44893.87,34506.88,0.029791277478022477,0.05483070987267866,0.04024507740397721,44995.32428571429,47257.162000000004,41530.012444444445,1885.75,4.200462112087909,2021,9,2,3
2021-09-23,44893.87,45143.18,40807.2,42848.41,60130.03,-0.046632721644293426,0.056673135215299514,0.04065737300411112,44359.67142857143,47052.227666666666,41647.13533333333,4335.980000000003,10.119348652610453,2021,9,3,3
2021-09-24,42848.41,42992.94,41710.08,42721.91,18046.04,-0.002956634780656716,0.05486863701441471,0.039939277513995834,43561.02142857143,46914.55066666667,41736.114222222226,1282.8600000000006,3.0028151831226655,2021,9,4,3
2021-09-25,42721.91,43928.49,40825.4,43201.79,27847.04,0.01117002618651967,0.05584019710691083,0.03892998149306676,42982.45428571429,46718.34033333333,41832.944,3103.0899999999965,7.182781083839342,2021,9,5,3
2021-09-26,43201.79,44360.41,42139.24,42187.51,26251.27,-0.023757723907078726,0.04312107541943146,0.03909167625036637,42877.032857142854,46493.960666666666,41902.78955555556,2221.1700000000055,5.264994307556918,2021,9,6,3
2021-09-27,42187.51,42781.24,40924.13,41056.79,31946.42,-0.027167975410744814,0.03898325466517637,0.03929773848264836,42926.63285714287,46236.045000000006,41969.460666666666,1857.1100000000006,4.523271302992758,2021,9,0,3
2021-09-28,41056.79,42603.18,40790.67,41539.43,26354.27,0.011686866380799257,0.026793760075860738,0.038949002973183856,42635.67285714286,46054.248999999996,42058.30866666667,1812.510000000002,4.363348269343133,2021,9,1,3
2021-09-29,41539.43,44106.6,41436.79,43829.34,33984.98,0.0536603594982008,0.03302624362572513,0.04033876477721945,42483.59714285714,45943.25166666667,42169.69533333334,2669.8099999999977,6.091376233363309,2021,9,2,3
2021-09-30,43829.34,48470.13,43304.82,48164.35,53577.95,0.09431566470385866,0.043576716482704024,0.043561535669966296,43243.01714285714,45920.72966666667,42319.48988888889,5165.309999999998,10.724342797110307,2021,9,3,3
2021-10-01,48164.35,48347.69,47468.49,47669.02,16062.18,-0.010337409839392986,0.044216407139316835,0.043559857463742364,43949.74714285714,45867.00466666667,42457.05711111111,879.2000000000044,1.8443844660536433,2021,10,4,4
2021-10-02,47669.02,49185.34,47137.07,48234.05,18588.83,0.011783492184040208,0.044206648150944626,0.043524330412031666,44668.64142857143,45807.48933333333,42618.515555555554,2048.269999999997,4.2465229438539716,2021,10,5,4
2021-10-03,48234.05,49501.21,46944.28,49276.91,34394.0,0.021390411150757155,0.04063247413546982,0.043719138840362035,45681.41285714286,45785.543333333335,42785.61833333334,2556.9300000000003,5.18890084625842,2021,10,6,4
2021-10-04,49276.91,51885.03,49087.72,51504.27,40687.89,0.04420910251671221,0.034705373438031734,0.04396985006164534,47173.909999999996,45776.21366666667,42981.43477777778,2797.3099999999977,5.431219586259543,2021,10,0,4
2021-10-05,51504.27,55656.67,50439.32,55345.85,64415.98,0.0719369620732699,0.03615685383270341,0.04581058225922521,49146.25571428571,45864.63133333333,43231.12188888888,5217.3499999999985,9.426813392512717,2021,10,1,4
2021-10-06,55343.24,55359.77,53391.93,53797.21,33806.76,-0.028380071840289567,0.043845806324606794,0.04039716105281082,50570.23714285715,46095.99466666666,43453.266444444445,1967.8399999999965,3.6578848605717593,2021,10,2,4
2021-10-07,53796.22,56047.91,53666.09,53949.29,29127.91,0.0028229241969349615,0.03368512942239224,0.04019607825745011,51396.65714285714,46358.522666666664,43680.312666666665,2381.820000000007,4.414923718180549,2021,10,3,4
2021-10-08,53949.29,55485.2,53696.32,54968.04,14593.95,0.018707394140720614,0.03159497672040052,0.04027041563898662,52439.374285714286,46644.36233333334,43910.52088888889,1788.8799999999974,3.2544001932759423,2021,10,4,4
2021-10-09,54968.04,56473.63,54131.52,54700.24,23094.98,-0.004883828437758268,0.032947501104928424,0.03963623056931082,53363.115714285705,46972.600333333336,44150.65122222222,2342.1100000000006,4.281717959555572,2021,10,5,4
2021-10-10,54700.24,57825.98,54448.68,57498.8,31803.75,0.049895981033449055,0.03512978304443249,0.04041657316597013,54537.67142857143,47383.689666666665,44425.77711111111,3377.300000000003,5.873687798701891,2021,10,6,4
2021-10-11,57498.8,57646.93,54098.22,56010.9,33966.65,-0.02621776336848613,0.03771375071115879,0.0408310133694428,55181.475714285705,47715.729,44683.44822222222,3548.709999999999,6.335748934582375,2021,10,0,4
2021-10-12,56010.9,57768.98,54279.61,57369.0,34054.43,0.023957773097117916,0.028148505770862822,0.04053285278540976,55470.49714285714,48129.41033333333,44966.79866666666,3489.3700000000026,6.082326692115956,2021,10,1,4
2021-10-13,57369.0,58514.76,56854.38,57359.21,28061.61,-0.00017066421630331112,0.02430905883033229,0.0398773626031409,55979.35428571428,48470.417,45255.21477777778,1660.3800000000047,2.8947051397674493,2021,10,2,4
2021-10-14,57359.21,62889.98,56885.66,61684.96,62053.36,0.07270671753470961,0.0337789244709428,0.04159929700305341,57084.450000000004,48921.634,45590.08500000001,6004.32,9.73384760239773,2021,10,3,4
2021-10-15,61684.96,62341.46,60153.79,60877.77,22943.96,-0.013172057619751045,0.035928013433627566,0.041679548914995174,57928.69714285714,49358.74399999999,45913.10133333333,2187.6699999999983,3.593544901529735,2021,10,4,4
2021-10-16,60877.77,61698.1,59050.3,61520.54,23336.32,0.010503019344553033,0.03499677368536138,0.04154349865983033,58903.02571428572,49832.82933333333,46253.912333333334,2647.7999999999956,4.303928411551647,2021,10,5,4
2021-10-17,61520.54,62662.72,59925.93,62038.16,50489.09,0.008378576791389833,0.03182459410611965,0.04147680809713905,59551.50571428571,50290.352666666666,46612.163555555555,2736.790000000001,4.411462235501505,2021,10,6,4
2021-10-18,62038.16,64468.7,61410.11,64283.97,42983.11,0.03556062042405821,0.02818856718048041,0.041350923860780854,60733.372857142866,50858.093,46969.324555555555,3058.5899999999965,4.757935765323761,2021,10,0,4
2021-10-19,64283.97,66980.66,63543.7,66021.02,45364.94,0.026662876161773597,0.0282753858971057,0.036226185753294025,61969.375714285714,51627.945,47344.008444444444,3436.9600000000064,5.205857164884769,2021,10,1,4
2021-10-20,66021.02,66645.73,62076.16,62283.96,62097.42,-0.05826924740991537,0.04091003193504765,0.03657499477700634,62672.91142857143,52347.09066666666,47662.29777777778,4569.569999999992,7.3366722347133875,2021,10,2,4
2021-10-21,62283.96,63731.17,60017.23,60693.59,40476.42,-0.025865837588177735,0.03254824518335603,0.035816238689848554,62531.287142857145,52917.672000000006,47955.75366666667,3713.939999999995,6.119163489917131,2021,10,3,4
2021-10-22,60693.59,61733.43,59705.11,61313.09,16232.5,0.010155268941842092,0.03244534916423464,0.03564081991399599,62593.47571428572,53464.97933333333,48244.011000000006,2028.3199999999997,3.308135342713929,2021,10,4,4
2021-10-23,61313.09,61481.25,59529.34,60863.56,19158.07,-0.007358722448718574,0.03227699616103575,0.034164816257853184,62499.62142857142,54065.484333333334,48506.167,1951.9100000000035,3.2070256817051184,2021,10,5,4
2021-10-24,60863.56,63709.97,60658.35,63089.04,24693.91,0.03591242424495668,0.035228985462691785,0.0343265041326915,62649.74714285714,54744.38866666667,48768.30422222222,3051.6200000000026,4.837004969484402,2021,10,6,4
2021-10-25,63089.04,63290.04,59868.68,60315.68,28107.19,-0.04495495881149248,0.03573790075504366,0.035921739116494905,62082.84857142857,55314.85166666667,48993.70055555555,3421.3600000000006,5.672422162860471,2021,10,0,4
2021-10-26,60315.68,61473.0,58128.18,58464.42,45852.35,-0.031173739020033238,0.03264272130111101,0.036194538955595885,61003.33428571429,55857.41533333333,49198.52166666666,3344.8199999999997,5.72112064055369,2021,10,1,4
2021-10-27,58464.42,62252.08,58145.43,60610.11,51251.1,0.03604334676574135,0.03240853140826464,0.035740490622281504,60764.212857142855,56509.19266666667,49402.724777777774,4106.6500000000015,6.775519793644989,2021,10,2,4
2021-10-28,60610.11,62967.45,60269.97,62282.5,35214.62,0.02721877661394458,0.03261981316273537,0.035833435277801855,60991.2,57200.628333333334,49633.92233333333,2697.479999999996,4.331040019267043,2021,10,3,4
2021-10-29,62282.5,62371.52,60774.38,61891.91,15917.35,-0.006291010977086633,0.03266892604611339,0.035182377520687244,61073.88857142858,57802.714,49878.60177777778,1597.1399999999994,2.5805311227267014,2021,10,4,4
2021-10-30,61891.91,62420.57,60022.06,61349.75,19359.29,-0.008798380311444748,0.03273729244168301,0.031675050187050496,61143.34428571429,58242.22733333333,50125.17088888889,2398.510000000002,3.909567683649896,2021,10,5,4
2021-10-31,61349.75,62482.31,59554.88,60960.98,31925.65,-0.006357108804335526,0.02893077359628663,0.031603562619034145,60839.33571428571,58685.29266666666,50378.18955555556,2927.4300000000003,4.802137367214241,2021,10,6,4
2021-11-01,60960.98,64283.57,60677.48,63260.05,36009.96,0.037020020901404736,0.026505179645627867,0.032035203160215686,61259.96,59186.15933333334,50639.539444444454,3606.0899999999965,5.700422304440158,2021,11,0,4
2021-11-02,63260.05,63553.52,61057.89,62929.93,29618.09,-0.005232123074890537,0.021684546644594266,0.03205000869618896,61897.89,59641.259999999995,50884.44777777778,2495.6299999999974,3.9657282313836952,2021,11,1,4
2021-11-03,62929.93,63102.86,60745.84,61448.47,23030.57,-0.023822947780388775,0.02174355873107424,0.031816782108265974,62017.65571428572,59972.73333333333,51091.07322222222,2357.020000000004,3.8357667815000176,2021,11,2,4
2021-11-04,61448.47,62621.97,60789.16,61019.66,20540.56,-0.007002830081407206,0.018761158527469433,0.029333020205701468,61837.25,60161.86033333334,51273.314333333336,1832.8099999999977,3.0036384994606613,2021,11,3,4
2021-11-05,61019.66,61594.16,60130.85,61529.76,15432.25,0.008324852879092903,0.019133901445883197,0.02872732052705625,61785.514285714286,60419.612,51470.003333333334,1463.310000000005,2.3782150296051943,2021,11,4,4
2021-11-06,61529.76,63309.57,61406.56,63302.78,14937.9,0.028408285828802653,0.021567255852423157,0.029054454031235123,62064.51857142857,60731.395000000004,51659.00522222222,1903.010000000002,3.006202887140189,2021,11,5,4
2021-11-07,63302.78,67755.46,63302.78,67549.14,39774.17,0.06492608697775279,0.030555172841414336,0.030951718850174764,63005.68428571429,61150.765,51902.873111111105,4452.680000000008,6.591764158655473,2021,11,6,4
2021-11-08,67549.14,68514.26,66312.42,66939.24,32745.53,-0.009069990747145144,0.029892589072354266,0.031015905671931753,63531.28285714286,61558.73166666667,52140.457,2201.8399999999965,3.2893113217299694,2021,11,0,4
2021-11-09,66939.24,68978.64,63196.25,64926.06,50591.31,-0.030536258321730222,0.03312533145412938,0.030629896067324792,63816.44428571429,61806.307,52368.24077777778,5782.389999999999,8.90611566449589,2021,11,1,4
2021-11-10,64926.06,65585.68,64130.37,64820.8,21475.67,-0.00162254443911359,0.030957884782480797,0.03011668465665171,64298.205714285716,62099.97033333334,52556.99488888889,1455.3099999999904,2.2451281070273588,2021,11,2,4
2021-11-11,64820.8,65466.0,62315.02,64156.3,32742.19,-0.01030424594083441,0.03124185439535839,0.030017331834775986,64746.29714285715,62326.21366666667,52746.486777777776,3150.980000000003,4.911411661832124,2021,11,3,4
2021-11-12,64156.3,64967.34,63406.98,64409.56,12719.98,0.003939775731880845,0.031258584216014566,0.030008305834054765,65157.69714285714,62561.225333333336,52939.74922222223,1560.3599999999933,2.4225596324520664,2021,11,4,4
2021-11-13,64409.56,65509.06,63616.33,65509.06,14680.72,0.01692638438839885,0.03020289323380601,0.02719157931199563,65472.88,62688.69533333333,53157.32322222222,1892.729999999996,2.8892644773104608,2021,11,5,4
2021-11-14,65509.06,66335.42,63442.58,63614.06,25263.23,-0.02935393859020419,0.017188044859458775,0.02765949813026283,64910.72571428572,62779.905,53367.652444444444,2892.8399999999965,4.547485257189994,2021,11,6,4
2021-11-15,63614.06,63614.53,58745.71,60108.9,61509.16,-0.05667659799637755,0.02504122950217555,0.02955694899537714,63934.962857142855,62732.850333333336,53538.70088888889,4868.82,8.099998502717568,2021,11,0,4
2021-11-16,60108.9,60837.09,58566.05,60365.6,43164.9,0.004261489169554554,0.02498382075060908,0.029522526250105065,63283.468571428566,62677.098333333335,53689.85766666666,2271.0399999999936,3.7621426772863913,2021,11,1,4
2021-11-17,60365.6,60964.37,56535.61,56930.68,63523.43,-0.05858501888455942,0.030347666529603624,0.03049956023346789,62156.30857142857,62431.988666666664,53774.238,4428.760000000002,7.779215003228492,2021,11,2,4
2021-11-18,56930.68,58403.92,55655.03,58136.22,36833.38,0.020954490152362847,0.03385851414671655,0.030318617702264766,61296.29714285715,62169.162,53877.21966666667,2748.8899999999994,4.72836039219612,2021,11,3,4
2021-11-19,58136.22,59901.9,57450.63,59769.66,16773.71,0.027709296810249848,0.037011560077591966,0.029073294096269103,60633.45428571429,62085.352,53993.663555555555,2451.270000000004,4.101194485630341,2021,11,4,4
2021-11-20,59769.66,60058.65,58575.6,58700.83,14990.7,-0.01804430792006326,0.03496786163923318,0.028880514178552523,59660.85,62018.92666666666,54095.661,1483.050000000003,2.5264549070260216,2021,11,5,4
2021-11-21,58700.83,59391.98,55673.01,56303.06,41371.1,-0.04170498107140808,0.036067363363495836,0.029722593501399025,58616.42142857143,61851.92566666667,54191.35566666666,3718.970000000001,6.605271542967649,2021,11,6,4
2021-11-22,56303.06,57873.77,55485.59,57566.6,37871.22,0.02219365305022732,0.034029217054403454,0.030055572375585215,58253.235714285714,61742.027,54286.57966666668,2388.1800000000003,4.148551416967479,2021,11,0,4
2021-11-23,57566.6,57740.34,55899.88,57175.09,28738.13,-0.006824224384094979,0.033719186404917265,0.02920445153882859,57797.44857142858,61544.89533333333,54401.27822222222,1840.4599999999991,3.218989248639572,2021,11,1,4
2021-11-24,57175.09,59437.04,57056.64,58966.99,24221.47,0.030859481784341933,0.027648981746435673,0.02875062380870311,58088.35,61499.939,54511.04366666667,2380.4000000000015,4.036834846072356,2021,11,2,4
2021-11-25,58966.99,59201.95,53575.54,53788.22,60064.72,-0.09192331172162141,0.04455484457122533,0.0328186456810995,57467.20714285714,61344.06566666668,54565.14722222222,5626.409999999996,10.460301530706902,2021,11,3,4
2021-11-26,53788.22,55316.65,53668.95,54805.03,18504.73,0.018727493977960728,0.043364174887510924,0.03225983343285274,56757.974285714285,61150.562999999995,54631.93355555556,1647.7000000000044,3.0064758654452053,2021,11,4,4
2021-11-27,54805.03,57475.26,53436.05,57331.41,21562.34,0.04506666300817119,0.04827483603901342,0.03299923066775412,56562.34285714286,60985.526666666665,54746.80133333334,4039.209999999999,7.045370068519157,2021,11,5,4
2021-11-28,57331.41,58898.57,56752.37,57839.55,29291.8,0.00882415666623813,0.045272072501939084,0.03305881313112911,56781.84142857143,60850.448000000004,54865.47122222222,2146.199999999997,3.710609781715102,2021,11,6,4
2021-11-29,57839.55,59226.33,55931.33,56975.35,41466.86,-0.015054079579181995,0.044943967328988844,0.033121165744751276,56697.37714285714,60704.634666666665,54955.86388888889,3295.0,5.783202735920008,2021,11,0,4
2021-11-30,56975.35,59096.53,56505.99,57227.97,36078.24,0.004424046726961708,0.04492190845323936,0.03313597330672902,56704.93142857143,60580.201,55044.16611111111,2590.540000000001,4.526702589660267,2021,11,1,4
2021-12-01,57227.97,57409.48,55850.4,56522.76,30214.7,-0.012399375989204079,0.042921240452938075,0.0323426967506561,56355.75571428572,60355.62466666666,55116.424444444434,1559.0800000000017,2.758322488144602,2021,12,2,4
