Date,Close
2023-06-23,30548.2
2023-06-24,30473.64
2023-06-25,30271.91
2023-06-26,30696.99
2023-06-27,30078.9
2023-06-28,30447.17
2023-06-29,30471.06
2023-06-30,30590.76
2023-07-01,30617.66
2023-07-02,31160.24
2023-07-03,30774.39
2023-07-04,30503.07
2023-07-05,29907.98
2023-07-06,30349.69
2023-07-07,30294.36
2023-07-08,30171.49
2023-07-09,30421.04
2023-07-10,30626.62
2023-07-11,30385.22
2023-07-12,31475.78
2023-07-13,30331.09
2023-07-14,30298.45
2023-07-15,30248.17
2023-07-16,30147.68
2023-07-17,29863.79
2023-07-18,29918.6
2023-07-19,29809.61
2023-07-20,29911.46
2023-07-21,29791.61
2023-07-22,30085.68
2023-07-23,29181.04
2023-07-24,29226.63
2023-07-25,29352.06
2023-07-26,29217.05
2023-07-27,29316.82
2023-07-28,29358.76
2023-07-29,29283.34
2023-07-30,29231.47
2023-07-31,29699.74
2023-08-01,29163.69
2023-08-02,29177.75
2023-08-03,29078.51
2023-08-04,29050.34
2023-08-05,29046.16
2023-08-06,29182.16
2023-08-07,29770.51
2023-08-08,29566.47
2023-08-09,29428.1
2023-08-10,29403.56
2023-08-11,29417.08
2023-08-12,29281.55
2023-08-13,29409.22
2023-08-14,29171.23
2023-08-15,28702.8
2023-08-16,26629.67
2023-08-17,26049.69
2023-08-18,26095.8
2023-08-19,26191.01
2023-08-20,26126.18
2023-08-21,26043.01
2023-08-22,26429.4
2023-08-23,26166.22
2023-08-24,26051.29
2023-08-25,26010.35
2023-08-26,26091.32
2023-08-27,26106.0
2023-08-28,27724.41
2023-08-29,27305.41
2023-08-30,25937.29
2023-08-31,25798.79
2023-09-01,25868.56
2023-09-02,25971.37
2023-09-03,25816.24
2023-09-04,25785.01
2023-09-05,25751.71
2023-09-06,26264.75
2023-09-07,25907.13
2023-09-08,25898.41
2023-09-09,25833.67
2023-09-10,25157.07
2023-09-11,25840.34
2023-09-12,26227.49
2023-09-13,26533.66
2023-09-14,26605.49
2023-09-15,26569.13
2023-09-16,26533.12
2023-09-17,26767.82
2023-09-18,27219.02
2023-09-19,27126.4
2023-09-20,26567.47
2023-09-21,26583.16
2023-09-22,26585.41
2023-09-23,26261.44
2023-09-24,26297.93
2023-09-25,26212.59
2023-09-26,26360.2
2023-09-27,27027.2
2023-09-28,26909.4
2023-09-29,26964.27
2023-09-30,27994.51
2023-10-01,27507.22
2023-10-02,27428.66
2023-10-03,27789.8
2023-10-04,27414.59
2023-10-05,27946.61
2023-10-06,27973.69
2023-10-07,27933.57
2023-10-08,27598.77
2023-10-09,27395.4
2023-10-10,26871.21
2023-10-11,26756.23
2023-10-12,26862.9
2023-10-13,26854.52
2023-10-14,27177.41
2023-10-15,28518.37
2023-10-16,28409.46
2023-10-17,28328.07
2023-10-18,28733.78
2023-10-19,29684.37
2023-10-20,29924.08
2023-10-21,30001.44
2023-10-22,33084.08
2023-10-23,33923.52
2023-10-24,34503.4
2023-10-25,34157.06
2023-10-26,33907.7
2023-10-27,34090.05
2023-10-28,34535.38
2023-10-29,34494.56
2023-10-30,34657.73
2023-10-31,35439.76
2023-11-01,34947.15
2023-11-02,34732.28
2023-11-03,35086.09
2023-11-04,35039.47
2023-11-05,35054.59
2023-11-06,35421.85
2023-11-07,35638.33
2023-11-08,36704.14
2023-11-09,37321.51
2023-11-10,37142.22
2023-11-11,37079.76
2023-11-12,36482.51
2023-11-13,35551.21
2023-11-14,37884.19
2023-11-15,36162.42
2023-11-16,36626.32
2023-11-17,36591.19
2023-11-18,37388.64
2023-11-19,37476.66
2023-11-20,35758.72
2023-11-21,37424.2
2023-11-22,37299.18
2023-11-23,37737.05
2023-11-24,37801.92
2023-11-25,37460.21
2023-11-26,37246.29
2023-11-27,37836.63
2023-11-28,37861.9
2023-11-29,37729.58
2023-11-30,38699.84
2023-12-01,39469.35
2023-12-02,39980.93
2023-12-03,41984.41
2023-12-04,44089.06
2023-12-05,43771.01
2023-12-06,43285.02
2023-12-07,44186.18
2023-12-08,43723.0
2023-12-09,43791.67
2023-12-10,41235.58
2023-12-11,41472.94
2023-12-12,42887.55
2023-12-13,43030.6
2023-12-14,41939.16
2023-12-15,42243.26
2023-12-16,41349.42
2023-12-17,42650.27
2023-12-18,42268.08
2023-12-19,43669.91
2023-12-20,43875.01
2023-12-21,44008.04
2023-12-22,43732.75
2023-12-23,43023.12
2023-12-24,43593.79
2023-12-25,42517.32
2023-12-26,43469.34
2023-12-27,42588.94
2023-12-28,42073.59
2023-12-29,42146.03
2023-12-30,42280.14
2023-12-31,44197.61
2024-01-01,44970.34
2024-01-02,42854.08
2024-01-03,44194.38
2024-01-04,44178.89
2024-01-05,43988.33
2024-01-06,43950.84
2024-01-07,46988.14
2024-01-08,46123.0
2024-01-09,46667.48
2024-01-10,46353.15
2024-01-11,42776.42
2024-01-12,42839.19
2024-01-13,41704.39
2024-01-14,42491.26
2024-01-15,43130.88
2024-01-16,42739.27
2024-01-17,41286.68
2024-01-18,41625.47
2024-01-19,41677.08
2024-01-20,41570.17
2024-01-21,39523.63
2024-01-22,39876.44
2024-01-23,40078.62
2024-01-24,39941.74
2024-01-25,41816.55
2024-01-26,42124.02
2024-01-27,42028.92
2024-01-28,43302.28
2024-01-29,42943.64
2024-01-30,42555.08
2024-01-31,43073.2
2024-02-01,43181.71
2024-02-02,42999.52
2024-02-03,42570.21
2024-02-04,42664.56
2024-02-05,43091.51
2024-02-06,44339.04
2024-02-07,45304.61
2024-02-08,47154.23
2024-02-09,47768.12
2024-02-10,48311.16
2024-02-11,49942.97
2024-02-12,49733.11
2024-02-13,51844.19
2024-02-14,51934.57
2024-02-15,52163.28
2024-02-16,51668.78
2024-02-17,52139.33
2024-02-18,51781.22
2024-02-19,52269.59
2024-02-20,51854.36
2024-02-21,51263.67
2024-02-22,50744.07
2024-02-23,51574.61
2024-02-24,51727.63
2024-02-25,54518.58
2024-02-26,57071.6
2024-02-27,62507.1
2024-02-28,61179.58
2024-02-29,62431.25
2024-03-01,62038.39
2024-03-02,63149.43
2024-03-03,68338.64
2024-03-04,63804.11
2024-03-05,66115.57
2024-03-06,66928.15
2024-03-07,68269.39
2024-03-08,68446.32
2024-03-09,69023.53
2024-03-10,72095.86
2024-03-11,71449.5
2024-03-12,73118.09
2024-03-13,71366.96
2024-03-14,69497.39
2024-03-15,65260.55
2024-03-16,68364.45
2024-03-17,67609.44
2024-03-18,61924.02
2024-03-19,67857.3
2024-03-20,65493.22
2024-03-21,63816.99
2024-03-22,64004.42
2024-03-23,67208.33
2024-03-24,69892.26
2024-03-25,69990.22
2024-03-26,69434.46
2024-03-27,70789.57
2024-03-28,69903.72
2024-03-29,69629.99
2024-03-30,71312.91
2024-03-31,69686.37
2024-04-01,65466.81
2024-04-02,65986.11
2024-04-03,68523.79
2024-04-04,67860.53
2024-04-05,68913.79
2024-04-06,69357.32
2024-04-07,71629.36
2024-04-08,69129.48
2024-04-09,70628.54
2024-04-10,70026.43
2024-04-11,67158.3
2024-04-12,64021.36
2024-04-13,65765.64
2024-04-14,63447.27
2024-04-15,63824.7
2024-04-16,61283.74
2024-04-17,63511.2
2024-04-18,63848.26
2024-04-19,64979.21
2024-04-20,64955.82
2024-04-21,66854.24
2024-04-22,66415.06
2024-04-23,64263.95
2024-04-24,64488.49
2024-04-25,63750.63
2024-04-26,63434.44
2024-04-27,63111.34
2024-04-28,63847.54
2024-04-29,60633.97
2024-04-30,58277.44
2024-05-01,59083.85
2024-05-02,62917.45
2024-05-03,63904.51
2024-05-04,64037.5
2024-05-05,63168.44
2024-05-06,62323.36
2024-05-07,61179.81
2024-05-08,63077.18
2024-05-09,60790.82
2024-05-10,60823.19
2024-05-11,61459.22
2024-05-12,62932.29
2024-05-13,61548.48
2024-05-14,66245.16
2024-05-15,65250.53
2024-05-16,67051.35
2024-05-17,66927.56
2024-05-18,66268.25
2024-05-19,71430.23
2024-05-20,70141.17
2024-05-21,69123.56
2024-05-22,67946.35
2024-05-23,68548.33
2024-05-24,69288.95
2024-05-25,68488.29
2024-05-26,69386.83
2024-05-27,68330.84
2024-05-28,67576.81
2024-05-29,68346.19
2024-05-30,67482.25
2024-05-31,67721.6
2024-06-01,67738.74
2024-06-02,68799.6
2024-06-03,70548.51
2024-06-04,71117.68
2024-06-05,70772.35
2024-06-06,69330.51
2024-06-07,69303.58
2024-06-08,69639.42
2024-06-09,69505.57
2024-06-10,67319.41
2024-06-11,68247.0
2024-06-12,66742.54
2024-06-13,66006.13
2024-06-14,66188.81
2024-06-15,66631.59
2024-06-16,66481.73
2024-06-17,65158.02
2024-06-18,64950.82
2024-06-19,64847.89
2024-06-20,64119.34
2024-06-21,64250.18
2024-06-22,63181.02
2024-06-23,60270.95
2024-06-24,61796.56
2024-06-25,60824.43
2024-06-26,61630.1
2024-06-27,60324.3
2024-06-28,60905.3
2024-06-29,62685.88
2024-06-30,62841.27
2024-07-01,62044.48
2024-07-02,60157.2
2024-07-03,57041.11
2024-07-04,56646.24
2024-07-05,58255.65
2024-07-06,55866.6
2024-07-07,56709.76
2024-07-08,58047.2
2024-07-09,57725.78
2024-07-10,57348.75
2024-07-11,57913.68
2024-07-12,59231.06
2024-07-13,60818.77
2024-07-14,64765.55
2024-07-15,65087.61
2024-07-16,64096.64
2024-07-17,63981.43
2024-07-18,66708.49
2024-07-19,67163.86
2024-07-20,68176.98
2024-07-21,67567.71
2024-07-22,65939.83
2024-07-23,65375.53
2024-07-24,65794.0
2024-07-25,67925.17
2024-07-26,67904.55
2024-07-27,68252.75
2024-07-28,66782.78
2024-07-29,66180.04
2024-07-30,64617.83
2024-07-31,65300.21
2024-08-01,61422.3
2024-08-02,60679.28
2024-08-03,58135.89
2024-08-04,54031.82
2024-08-05,56057.67
2024-08-06,55130.45
2024-08-07,61708.53
2024-08-08,60868.88
2024-08-09,60940.82
2024-08-10,58725.0
2024-08-11,59360.89
2024-08-12,60609.73
2024-08-13,58698.05
2024-08-14,57552.92
2024-08-15,58893.67
2024-08-16,59497.94
2024-08-17,58439.22
2024-08-18,59464.41
2024-08-19,59027.55
2024-08-20,61170.8
2024-08-21,60387.29
2024-08-22,64087.8
2024-08-23,64180.77
2024-08-24,64264.62
2024-08-25,62850.27
2024-08-26,59441.73
2024-08-27,59043.5
2024-08-28,59369.85
2024-08-29,59129.05
2024-08-30,58989.17
